date,country,cases,deaths,population,gdp,density_per_sqr_km
2021-02-17,Lithuania,381,20,2786844.0,19601.8908343885,44.731646175954
2021-02-18,Lithuania,495,13,2786844.0,19601.8908343885,44.731646175954
2021-02-19,Lithuania,680,15,2786844.0,19601.8908343885,44.731646175954
2021-02-20,Lithuania,604,15,2786844.0,19601.8908343885,44.731646175954
2021-02-21,Lithuania,481,12,2786844.0,19601.8908343885,44.731646175954
2021-02-22,Lithuania,264,8,2786844.0,19601.8908343885,44.731646175954
2021-02-23,Lithuania,505,8,2786844.0,19601.8908343885,44.731646175954
2021-02-24,Lithuania,652,13,2786844.0,19601.8908343885,44.731646175954
2021-02-25,Lithuania,556,9,2786844.0,19601.8908343885,44.731646175954
2021-02-26,Lithuania,651,14,2786844.0,19601.8908343885,44.731646175954
2021-02-27,Lithuania,670,9,2786844.0,19601.8908343885,44.731646175954
2021-02-28,Lithuania,356,9,2786844.0,19601.8908343885,44.731646175954
2021-03-01,Lithuania,253,9,2786844.0,19601.8908343885,44.731646175954
2021-03-02,Lithuania,427,10,2786844.0,19601.8908343885,44.731646175954
2021-03-03,Lithuania,524,18,2786844.0,19601.8908343885,44.731646175954
2021-03-04,Lithuania,535,13,2786844.0,19601.8908343885,44.731646175954
2021-03-05,Lithuania,451,9,2786844.0,19601.8908343885,44.731646175954
2021-03-06,Lithuania,464,18,2786844.0,19601.8908343885,44.731646175954
2021-03-07,Lithuania,415,7,2786844.0,19601.8908343885,44.731646175954
2021-03-08,Lithuania,216,8,2786844.0,19601.8908343885,44.731646175954
2021-03-09,Lithuania,470,5,2786844.0,19601.8908343885,44.731646175954
2021-03-10,Lithuania,486,10,2786844.0,19601.8908343885,44.731646175954
2021-03-11,Lithuania,606,12,2786844.0,19601.8908343885,44.731646175954
2021-03-12,Lithuania,364,10,2786844.0,19601.8908343885,44.731646175954
2021-03-13,Lithuania,598,16,2786844.0,19601.8908343885,44.731646175954
2021-03-14,Lithuania,431,7,2786844.0,19601.8908343885,44.731646175954
2021-03-15,Lithuania,259,14,2786844.0,19601.8908343885,44.731646175954
2021-03-16,Lithuania,646,6,2786844.0,19601.8908343885,44.731646175954
2021-03-17,Lithuania,599,11,2786844.0,19601.8908343885,44.731646175954
2021-03-18,Lithuania,580,15,2786844.0,19601.8908343885,44.731646175954
2021-03-19,Lithuania,579,10,2786844.0,19601.8908343885,44.731646175954
2021-03-20,Lithuania,602,12,2786844.0,19601.8908343885,44.731646175954
2021-03-21,Lithuania,361,12,2786844.0,19601.8908343885,44.731646175954
2021-03-22,Lithuania,329,10,2786844.0,19601.8908343885,44.731646175954
2021-03-23,Lithuania,862,15,2786844.0,19601.8908343885,44.731646175954
2021-03-24,Lithuania,809,9,2786844.0,19601.8908343885,44.731646175954
2021-03-25,Lithuania,793,11,2786844.0,19601.8908343885,44.731646175954
2021-03-26,Lithuania,872,8,2786844.0,19601.8908343885,44.731646175954
2021-03-27,Lithuania,771,10,2786844.0,19601.8908343885,44.731646175954
2021-03-28,Lithuania,494,12,2786844.0,19601.8908343885,44.731646175954
2021-03-29,Lithuania,424,9,2786844.0,19601.8908343885,44.731646175954
2021-03-30,Lithuania,851,6,2786844.0,19601.8908343885,44.731646175954
2021-03-31,Lithuania,903,8,2786844.0,19601.8908343885,44.731646175954
2021-04-01,Lithuania,886,9,2786844.0,19601.8908343885,44.731646175954
2021-04-02,Lithuania,860,11,2786844.0,19601.8908343885,44.731646175954
2021-04-03,Lithuania,1013,8,2786844.0,19601.8908343885,44.731646175954
2021-04-04,Lithuania,833,7,2786844.0,19601.8908343885,44.731646175954
2021-04-05,Lithuania,501,6,2786844.0,19601.8908343885,44.731646175954
2021-04-06,Lithuania,688,8,2786844.0,19601.8908343885,44.731646175954
2021-04-07,Lithuania,1120,12,2786844.0,19601.8908343885,44.731646175954
2021-04-08,Lithuania,1107,12,2786844.0,19601.8908343885,44.731646175954
2021-04-09,Lithuania,1182,13,2786844.0,19601.8908343885,44.731646175954
2021-04-10,Lithuania,999,11,2786844.0,19601.8908343885,44.731646175954
2021-04-11,Lithuania,865,16,2786844.0,19601.8908343885,44.731646175954
2021-04-12,Lithuania,610,10,2786844.0,19601.8908343885,44.731646175954
2021-04-13,Lithuania,1106,16,2786844.0,19601.8908343885,44.731646175954
2021-04-14,Lithuania,1371,5,2786844.0,19601.8908343885,44.731646175954
2021-04-15,Lithuania,1202,12,2786844.0,19601.8908343885,44.731646175954
2021-04-16,Lithuania,1139,9,2786844.0,19601.8908343885,44.731646175954
2021-04-17,Lithuania,1228,12,2786844.0,19601.8908343885,44.731646175954
2021-04-18,Lithuania,802,9,2786844.0,19601.8908343885,44.731646175954
2021-04-19,Lithuania,601,10,2786844.0,19601.8908343885,44.731646175954
2021-04-20,Lithuania,1151,15,2786844.0,19601.8908343885,44.731646175954
2021-04-21,Lithuania,1150,17,2786844.0,19601.8908343885,44.731646175954
2021-04-22,Lithuania,1417,16,2786844.0,19601.8908343885,44.731646175954
2021-04-23,Lithuania,1313,15,2786844.0,19601.8908343885,44.731646175954
2021-04-24,Lithuania,1259,8,2786844.0,19601.8908343885,44.731646175954
2021-04-25,Lithuania,775,7,2786844.0,19601.8908343885,44.731646175954
2021-04-26,Lithuania,575,9,2786844.0,19601.8908343885,44.731646175954
2021-04-27,Lithuania,1054,20,2786844.0,19601.8908343885,44.731646175954
2021-04-28,Lithuania,1629,23,2786844.0,19601.8908343885,44.731646175954
2021-04-29,Lithuania,1341,16,2786844.0,19601.8908343885,44.731646175954
2021-04-30,Lithuania,1373,7,2786844.0,19601.8908343885,44.731646175954
2021-05-01,Lithuania,1386,14,2786844.0,19601.8908343885,44.731646175954
2021-05-02,Lithuania,1025,13,2786844.0,19601.8908343885,44.731646175954
2020-01-03,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-04,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-05,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-06,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-07,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-08,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-09,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-10,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-11,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-12,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-13,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-14,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-15,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-16,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-17,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-18,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-19,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-20,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-21,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-22,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-23,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-24,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-25,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-26,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-27,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-28,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-29,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-30,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-01-31,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-01,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-02,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-03,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-04,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-05,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-06,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-07,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-08,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-09,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-10,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-11,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-12,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-13,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-14,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-15,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-16,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-17,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-18,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-19,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-20,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-21,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-22,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-23,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-24,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-25,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-26,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-27,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-28,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-02-29,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-01,Luxembourg,1,0,619896.0,114704.594170863,250.185185185185
2020-03-02,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-03,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-04,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-05,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-06,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-07,Luxembourg,2,0,619896.0,114704.594170863,250.185185185185
2020-03-08,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-09,Luxembourg,2,0,619896.0,114704.594170863,250.185185185185
2020-03-10,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-11,Luxembourg,2,0,619896.0,114704.594170863,250.185185185185
2020-03-12,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-13,Luxembourg,19,0,619896.0,114704.594170863,250.185185185185
2020-03-14,Luxembourg,12,1,619896.0,114704.594170863,250.185185185185
2020-03-15,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-03-16,Luxembourg,39,0,619896.0,114704.594170863,250.185185185185
2020-03-17,Luxembourg,4,0,619896.0,114704.594170863,250.185185185185
2020-03-18,Luxembourg,59,0,619896.0,114704.594170863,250.185185185185
2020-03-19,Luxembourg,70,1,619896.0,114704.594170863,250.185185185185
2020-03-20,Luxembourg,135,2,619896.0,114704.594170863,250.185185185185
2020-03-21,Luxembourg,139,1,619896.0,114704.594170863,250.185185185185
2020-03-22,Luxembourg,186,3,619896.0,114704.594170863,250.185185185185
2020-03-23,Luxembourg,128,0,619896.0,114704.594170863,250.185185185185
2020-03-24,Luxembourg,77,0,619896.0,114704.594170863,250.185185185185
2020-03-25,Luxembourg,224,0,619896.0,114704.594170863,250.185185185185
2020-03-26,Luxembourg,234,0,619896.0,114704.594170863,250.185185185185
2020-03-27,Luxembourg,120,1,619896.0,114704.594170863,250.185185185185
2020-03-28,Luxembourg,152,6,619896.0,114704.594170863,250.185185185185
2020-03-29,Luxembourg,226,3,619896.0,114704.594170863,250.185185185185
2020-03-30,Luxembourg,119,3,619896.0,114704.594170863,250.185185185185
2020-03-31,Luxembourg,38,1,619896.0,114704.594170863,250.185185185185
2020-04-01,Luxembourg,190,1,619896.0,114704.594170863,250.185185185185
2020-04-02,Luxembourg,141,6,619896.0,114704.594170863,250.185185185185
2020-04-03,Luxembourg,168,1,619896.0,114704.594170863,250.185185185185
2020-04-04,Luxembourg,125,1,619896.0,114704.594170863,250.185185185185
2020-04-05,Luxembourg,117,0,619896.0,114704.594170863,250.185185185185
2020-04-06,Luxembourg,75,5,619896.0,114704.594170863,250.185185185185
2020-04-07,Luxembourg,39,5,619896.0,114704.594170863,250.185185185185
2020-04-08,Luxembourg,127,3,619896.0,114704.594170863,250.185185185185
2020-04-09,Luxembourg,64,2,619896.0,114704.594170863,250.185185185185
2020-04-10,Luxembourg,81,6,619896.0,114704.594170863,250.185185185185
2020-04-11,Luxembourg,108,2,619896.0,114704.594170863,250.185185185185
2020-04-12,Luxembourg,47,8,619896.0,114704.594170863,250.185185185185
2020-04-13,Luxembourg,11,4,619896.0,114704.594170863,250.185185185185
2020-04-14,Luxembourg,11,1,619896.0,114704.594170863,250.185185185185
2020-04-15,Luxembourg,15,0,619896.0,114704.594170863,250.185185185185
2020-04-16,Luxembourg,66,2,619896.0,114704.594170863,250.185185185185
2020-04-17,Luxembourg,71,0,619896.0,114704.594170863,250.185185185185
2020-04-18,Luxembourg,36,3,619896.0,114704.594170863,250.185185185185
2020-04-19,Luxembourg,57,0,619896.0,114704.594170863,250.185185185185
2020-04-20,Luxembourg,13,1,619896.0,114704.594170863,250.185185185185
2020-04-21,Luxembourg,8,2,619896.0,114704.594170863,250.185185185185
2020-04-22,Luxembourg,60,3,619896.0,114704.594170863,250.185185185185
2020-04-23,Luxembourg,36,2,619896.0,114704.594170863,250.185185185185
2020-04-24,Luxembourg,11,3,619896.0,114704.594170863,250.185185185185
2020-04-25,Luxembourg,30,2,619896.0,114704.594170863,250.185185185185
2020-04-26,Luxembourg,16,0,619896.0,114704.594170863,250.185185185185
2020-04-27,Luxembourg,12,3,619896.0,114704.594170863,250.185185185185
2020-04-28,Luxembourg,6,0,619896.0,114704.594170863,250.185185185185
2020-04-29,Luxembourg,12,1,619896.0,114704.594170863,250.185185185185
2020-04-30,Luxembourg,28,0,619896.0,114704.594170863,250.185185185185
2020-05-01,Luxembourg,15,1,619896.0,114704.594170863,250.185185185185
2020-05-02,Luxembourg,18,2,619896.0,114704.594170863,250.185185185185
2020-05-03,Luxembourg,10,0,619896.0,114704.594170863,250.185185185185
2020-05-04,Luxembourg,12,4,619896.0,114704.594170863,250.185185185185
2020-05-05,Luxembourg,4,0,619896.0,114704.594170863,250.185185185185
2020-05-06,Luxembourg,12,0,619896.0,114704.594170863,250.185185185185
2020-05-07,Luxembourg,11,2,619896.0,114704.594170863,250.185185185185
2020-05-08,Luxembourg,8,2,619896.0,114704.594170863,250.185185185185
2020-05-09,Luxembourg,12,0,619896.0,114704.594170863,250.185185185185
2020-05-10,Luxembourg,6,1,619896.0,114704.594170863,250.185185185185
2020-05-11,Luxembourg,9,0,619896.0,114704.594170863,250.185185185185
2020-05-12,Luxembourg,2,0,619896.0,114704.594170863,250.185185185185
2020-05-13,Luxembourg,6,1,619896.0,114704.594170863,250.185185185185
2020-05-14,Luxembourg,10,1,619896.0,114704.594170863,250.185185185185
2020-05-15,Luxembourg,11,0,619896.0,114704.594170863,250.185185185185
2020-05-16,Luxembourg,8,1,619896.0,114704.594170863,250.185185185185
2020-05-17,Luxembourg,7,0,619896.0,114704.594170863,250.185185185185
2020-05-18,Luxembourg,15,3,619896.0,114704.594170863,250.185185185185
2020-05-19,Luxembourg,2,0,619896.0,114704.594170863,250.185185185185
2020-05-20,Luxembourg,11,2,619896.0,114704.594170863,250.185185185185
2020-05-21,Luxembourg,13,0,619896.0,114704.594170863,250.185185185185
2020-05-22,Luxembourg,9,0,619896.0,114704.594170863,250.185185185185
2020-05-23,Luxembourg,1,0,619896.0,114704.594170863,250.185185185185
2020-05-24,Luxembourg,9,0,619896.0,114704.594170863,250.185185185185
2020-05-25,Luxembourg,2,1,619896.0,114704.594170863,250.185185185185
2020-05-26,Luxembourg,1,0,619896.0,114704.594170863,250.185185185185
2020-05-27,Luxembourg,2,0,619896.0,114704.594170863,250.185185185185
2020-05-28,Luxembourg,6,0,619896.0,114704.594170863,250.185185185185
2020-05-29,Luxembourg,7,0,619896.0,114704.594170863,250.185185185185
2020-05-30,Luxembourg,4,0,619896.0,114704.594170863,250.185185185185
2020-05-31,Luxembourg,4,0,619896.0,114704.594170863,250.185185185185
2020-06-01,Luxembourg,2,0,619896.0,114704.594170863,250.185185185185
2020-06-02,Luxembourg,1,0,619896.0,114704.594170863,250.185185185185
2020-06-03,Luxembourg,1,0,619896.0,114704.594170863,250.185185185185
2020-06-04,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-06-05,Luxembourg,7,0,619896.0,114704.594170863,250.185185185185
2020-06-06,Luxembourg,5,0,619896.0,114704.594170863,250.185185185185
2020-06-07,Luxembourg,3,0,619896.0,114704.594170863,250.185185185185
2020-06-08,Luxembourg,4,0,619896.0,114704.594170863,250.185185185185
2020-06-09,Luxembourg,1,0,619896.0,114704.594170863,250.185185185185
2020-06-10,Luxembourg,6,0,619896.0,114704.594170863,250.185185185185
2020-06-11,Luxembourg,3,0,619896.0,114704.594170863,250.185185185185
2020-06-12,Luxembourg,3,0,619896.0,114704.594170863,250.185185185185
2020-06-13,Luxembourg,3,0,619896.0,114704.594170863,250.185185185185
2020-06-14,Luxembourg,8,0,619896.0,114704.594170863,250.185185185185
2020-06-15,Luxembourg,7,0,619896.0,114704.594170863,250.185185185185
2020-06-16,Luxembourg,2,0,619896.0,114704.594170863,250.185185185185
2020-06-17,Luxembourg,3,0,619896.0,114704.594170863,250.185185185185
2020-06-18,Luxembourg,10,0,619896.0,114704.594170863,250.185185185185
2020-06-19,Luxembourg,6,0,619896.0,114704.594170863,250.185185185185
2020-06-20,Luxembourg,8,0,619896.0,114704.594170863,250.185185185185
2020-06-21,Luxembourg,6,0,619896.0,114704.594170863,250.185185185185
2020-06-22,Luxembourg,15,0,619896.0,114704.594170863,250.185185185185
2020-06-23,Luxembourg,1,0,619896.0,114704.594170863,250.185185185185
2020-06-24,Luxembourg,12,0,619896.0,114704.594170863,250.185185185185
2020-06-25,Luxembourg,7,0,619896.0,114704.594170863,250.185185185185
2020-06-26,Luxembourg,11,0,619896.0,114704.594170863,250.185185185185
2020-06-27,Luxembourg,22,0,619896.0,114704.594170863,250.185185185185
2020-06-28,Luxembourg,44,0,619896.0,114704.594170863,250.185185185185
2020-06-29,Luxembourg,25,0,619896.0,114704.594170863,250.185185185185
2020-06-30,Luxembourg,14,0,619896.0,114704.594170863,250.185185185185
2020-07-01,Luxembourg,43,0,619896.0,114704.594170863,250.185185185185
2020-07-02,Luxembourg,46,0,619896.0,114704.594170863,250.185185185185
2020-07-03,Luxembourg,50,0,619896.0,114704.594170863,250.185185185185
2020-07-04,Luxembourg,52,0,619896.0,114704.594170863,250.185185185185
2020-07-05,Luxembourg,29,0,619896.0,114704.594170863,250.185185185185
2020-07-06,Luxembourg,46,0,619896.0,114704.594170863,250.185185185185
2020-07-07,Luxembourg,20,0,619896.0,114704.594170863,250.185185185185
2020-07-08,Luxembourg,61,0,619896.0,114704.594170863,250.185185185185
2020-07-09,Luxembourg,47,0,619896.0,114704.594170863,250.185185185185
2020-07-10,Luxembourg,69,0,619896.0,114704.594170863,250.185185185185
2020-07-11,Luxembourg,58,0,619896.0,114704.594170863,250.185185185185
2020-07-12,Luxembourg,65,0,619896.0,114704.594170863,250.185185185185
2020-07-13,Luxembourg,83,1,619896.0,114704.594170863,250.185185185185
2020-07-14,Luxembourg,31,0,619896.0,114704.594170863,250.185185185185
2020-07-15,Luxembourg,100,0,619896.0,114704.594170863,250.185185185185
2020-07-16,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-07-17,Luxembourg,66,0,619896.0,114704.594170863,250.185185185185
2020-07-18,Luxembourg,163,0,619896.0,114704.594170863,250.185185185185
2020-07-19,Luxembourg,124,0,619896.0,114704.594170863,250.185185185185
2020-07-20,Luxembourg,74,0,619896.0,114704.594170863,250.185185185185
2020-07-21,Luxembourg,122,0,619896.0,114704.594170863,250.185185185185
2020-07-22,Luxembourg,120,0,619896.0,114704.594170863,250.185185185185
2020-07-23,Luxembourg,129,0,619896.0,114704.594170863,250.185185185185
2020-07-24,Luxembourg,98,1,619896.0,114704.594170863,250.185185185185
2020-07-25,Luxembourg,104,0,619896.0,114704.594170863,250.185185185185
2020-07-26,Luxembourg,133,0,619896.0,114704.594170863,250.185185185185
2020-07-27,Luxembourg,83,0,619896.0,114704.594170863,250.185185185185
2020-07-28,Luxembourg,49,0,619896.0,114704.594170863,250.185185185185
2020-07-29,Luxembourg,54,1,619896.0,114704.594170863,250.185185185185
2020-07-30,Luxembourg,158,1,619896.0,114704.594170863,250.185185185185
2020-07-31,Luxembourg,83,0,619896.0,114704.594170863,250.185185185185
2020-08-01,Luxembourg,79,0,619896.0,114704.594170863,250.185185185185
2020-08-02,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-08-03,Luxembourg,0,3,619896.0,114704.594170863,250.185185185185
2020-08-04,Luxembourg,169,1,619896.0,114704.594170863,250.185185185185
2020-08-05,Luxembourg,53,0,619896.0,114704.594170863,250.185185185185
2020-08-06,Luxembourg,90,0,619896.0,114704.594170863,250.185185185185
2020-08-07,Luxembourg,66,1,619896.0,114704.594170863,250.185185185185
2020-08-08,Luxembourg,40,0,619896.0,114704.594170863,250.185185185185
2020-08-09,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-08-10,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-08-11,Luxembourg,103,2,619896.0,114704.594170863,250.185185185185
2020-08-12,Luxembourg,26,1,619896.0,114704.594170863,250.185185185185
2020-08-13,Luxembourg,58,0,619896.0,114704.594170863,250.185185185185
2020-08-14,Luxembourg,68,0,619896.0,114704.594170863,250.185185185185
2020-08-15,Luxembourg,37,0,619896.0,114704.594170863,250.185185185185
2020-08-16,Luxembourg,34,1,619896.0,114704.594170863,250.185185185185
2020-08-17,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-08-18,Luxembourg,30,1,619896.0,114704.594170863,250.185185185185
2020-08-19,Luxembourg,30,0,619896.0,114704.594170863,250.185185185185
2020-08-20,Luxembourg,67,0,619896.0,114704.594170863,250.185185185185
2020-08-21,Luxembourg,71,0,619896.0,114704.594170863,250.185185185185
2020-08-22,Luxembourg,67,0,619896.0,114704.594170863,250.185185185185
2020-08-23,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-08-24,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-08-25,Luxembourg,90,0,619896.0,114704.594170863,250.185185185185
2020-08-26,Luxembourg,44,0,619896.0,114704.594170863,250.185185185185
2020-08-27,Luxembourg,90,0,619896.0,114704.594170863,250.185185185185
2020-08-28,Luxembourg,-1385,0,619896.0,114704.594170863,250.185185185185
2020-08-29,Luxembourg,37,0,619896.0,114704.594170863,250.185185185185
2020-08-30,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-08-31,Luxembourg,45,0,619896.0,114704.594170863,250.185185185185
2020-09-01,Luxembourg,52,0,619896.0,114704.594170863,250.185185185185
2020-09-02,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-09-03,Luxembourg,68,0,619896.0,114704.594170863,250.185185185185
2020-09-04,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-09-05,Luxembourg,109,0,619896.0,114704.594170863,250.185185185185
2020-09-06,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-09-07,Luxembourg,42,0,619896.0,114704.594170863,250.185185185185
2020-09-08,Luxembourg,54,0,619896.0,114704.594170863,250.185185185185
2020-09-09,Luxembourg,24,0,619896.0,114704.594170863,250.185185185185
2020-09-10,Luxembourg,49,0,619896.0,114704.594170863,250.185185185185
2020-09-11,Luxembourg,65,0,619896.0,114704.594170863,250.185185185185
2020-09-12,Luxembourg,71,0,619896.0,114704.594170863,250.185185185185
2020-09-13,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-09-14,Luxembourg,35,0,619896.0,114704.594170863,250.185185185185
2020-09-15,Luxembourg,50,0,619896.0,114704.594170863,250.185185185185
2020-09-16,Luxembourg,40,0,619896.0,114704.594170863,250.185185185185
2020-09-17,Luxembourg,110,0,619896.0,114704.594170863,250.185185185185
2020-09-18,Luxembourg,147,0,619896.0,114704.594170863,250.185185185185
2020-09-19,Luxembourg,177,0,619896.0,114704.594170863,250.185185185185
2020-09-20,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-09-21,Luxembourg,86,0,619896.0,114704.594170863,250.185185185185
2020-09-22,Luxembourg,112,0,619896.0,114704.594170863,250.185185185185
2020-09-23,Luxembourg,100,0,619896.0,114704.594170863,250.185185185185
2020-09-24,Luxembourg,74,0,619896.0,114704.594170863,250.185185185185
2020-09-25,Luxembourg,68,0,619896.0,114704.594170863,250.185185185185
2020-09-26,Luxembourg,75,0,619896.0,114704.594170863,250.185185185185
2020-09-27,Luxembourg,78,0,619896.0,114704.594170863,250.185185185185
2020-09-28,Luxembourg,46,0,619896.0,114704.594170863,250.185185185185
2020-09-29,Luxembourg,19,0,619896.0,114704.594170863,250.185185185185
2020-09-30,Luxembourg,55,0,619896.0,114704.594170863,250.185185185185
2020-10-01,Luxembourg,78,0,619896.0,114704.594170863,250.185185185185
2020-10-02,Luxembourg,86,1,619896.0,114704.594170863,250.185185185185
2020-10-03,Luxembourg,114,0,619896.0,114704.594170863,250.185185185185
2020-10-04,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-10-05,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-10-06,Luxembourg,216,2,619896.0,114704.594170863,250.185185185185
2020-10-07,Luxembourg,54,1,619896.0,114704.594170863,250.185185185185
2020-10-08,Luxembourg,140,0,619896.0,114704.594170863,250.185185185185
2020-10-09,Luxembourg,100,1,619896.0,114704.594170863,250.185185185185
2020-10-10,Luxembourg,141,1,619896.0,114704.594170863,250.185185185185
2020-10-11,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-10-12,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-10-13,Luxembourg,371,3,619896.0,114704.594170863,250.185185185185
2020-10-14,Luxembourg,109,0,619896.0,114704.594170863,250.185185185185
2020-10-15,Luxembourg,190,0,619896.0,114704.594170863,250.185185185185
2020-10-16,Luxembourg,214,0,619896.0,114704.594170863,250.185185185185
2020-10-17,Luxembourg,227,0,619896.0,114704.594170863,250.185185185185
2020-10-18,Luxembourg,0,0,619896.0,114704.594170863,250.185185185185
2020-10-19,Luxembourg,175,0,619896.0,114704.594170863,250.185185185185
2020-10-20,Luxembourg,242,0,619896.0,114704.594170863,250.185185185185
2020-10-21,Luxembourg,353,3,619896.0,114704.594170863,250.185185185185
2020-10-22,Luxembourg,430,2,619896.0,114704.594170863,250.185185185185
2020-10-23,Luxembourg,662,2,619896.0,114704.594170863,250.185185185185
2020-10-24,Luxembourg,518,1,619896.0,114704.594170863,250.185185185185
2020-10-25,Luxembourg,862,3,619896.0,114704.594170863,250.185185185185
2020-10-26,Luxembourg,491,1,619896.0,114704.594170863,250.185185185185
2020-10-27,Luxembourg,195,2,619896.0,114704.594170863,250.185185185185
2020-10-28,Luxembourg,485,0,619896.0,114704.594170863,250.185185185185
